Tweet_content,Sentiment Score
rt kerpen perhaps unintended,0
i have characters i'd like to get rid of since i need extra cash i may need to go back to the hospital depending o… https//tco/vjo2y4rsgr,1
rt ester0961 tots els que us avorriu i teniu tanta necesitat d’ oci nocturn,0
xmeugninx por favor eu to demaiado tao me levando pro hospital caii minha pressao socorro apaga eu to mal,1
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt jhaymesss koftownflower the psychiatric hospital ebi   banku joint ,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt latimes monica ramirez drove herself to the er on a july afternoon she was 30 weeks pregnant and she could not breathe,0
she woke fro…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt drpenking hoodlums in calabar broke into a psychiatric hospital and freed patients ,0
so basically mad people in the streets went to fr…,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
i thought we were rounding the corner,0
imagine dying and sticking around not to haunt a mansion or old hospital but a cornfield,-2
opening violetbentbackwardsoverthegrass for the first time,0
lanadelrey https//tco/2zrodpajiu,0
😳😳😳,0
https//tco/rc6lb7dcus,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt iglesiasmamen qué molestos son los periodistas que hacen su trabajo 🤦‍♀️ https//tco/aqkqdojhwd,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
kilmeade death rate is way up because if a patient died from some other disease but had symptoms like flu it's cou… https//tco/eidlm0qnbf,-1
rt jimlnlips this is my granpa,0
kiou03001234 jw50932123 basford_h senatemajldr this from a friend of mine who's been recently released from the… https//tco/xdznmmfojs,0
rt cbsnews texas governor requests use of el paso-area military hospital for non-covid-19 patients as cases surge https//tco/yvipfdite2,0
rt kikegdelariva es que ya no quedan caballeros,0
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt kidney_doctor kidneywk hyperkalemia therapy -8- risk factors and outcomes of hyperkalemia ,-1
how frequent is hyperk not more hospit…,0
rt abc7breaking breaking update federal government sending aid due to virus surge as el paso convention center to be converted into mak…,-2
rt kerpen perhaps unintended,0
nerdyidjit that’s one of the many absurd reasons they use to dramatically argue during codes if not that,-1
rt kerpen perhaps unintended,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt phemmytula morenikemustsurvive,0
morenike on 19th oct,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
report this is sick,-1
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
although she wasted a lot of time cutting with the knife before doing the cleaver her reaction in the hospital lat… https//tco/pmla9lcxwu,-2
rt adelamolina “son preguntas que no se le hacen a una presidenta autonómica” dice isabel díaz ayuso cuando le preguntan de dónde va a sa…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt kurteichenwald my sister received her bill for the time her husband spent in the hospital with covid,0
bro what,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
parte médico del joven apuñalado fue operado,0
as well as hospital space,1
antoniomaestre como yo habrá 5171517 personas que ven como sus tratamientos se están viendo retrasados por la falt… https//tco/cittmasqfz,0
no voy a escribir nada,0
rt adelamolina “son preguntas que no se le hacen a una presidenta autonómica” dice isabel díaz ayuso cuando le preguntan de dónde va a sa…,0
rt thebishf1 remembering bernie ecclestone's best mate stuart lewis-evans,1
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
"podía haber puesto la copulativa "" y"" pero pone el pero",0
rt psacera esto es lo que el pp llama libertad de prensa 😡 https//tco/xudcbu8ss4,0
"rt basteiro ayuso confirma en una entrevista con telemadrid ""la proeza"" del hospital de pandemias que ""va a sorprender al mundo"" y estar…",0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
"🧑""são gêmeos",0
👧não,0
"homem também faz perguntas absurdas""🙄😂",0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
esto da mucha vergüenza 🤦🏻‍♂️,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt ivette_pataki después de 1 mes con ocupación de 23/40 camas promedio en área covid en mi hospital,0
el…,0
rt guirodi dice díaz ayuso que va a trasladar a médicos de otros hospitales al nuevo hospital de pandemias cuando la periodista le pregu…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt kmr31871 my prayers are with this family and every family devastated by coronavirus except for the senate gop and trump admin,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
as someone who has a mother that’s an emergency nurse at st boniface i’m asking you to please just stay home when y… https//tco/b6wn2mtzm0,-1
rt bobmoorenews breaking the state is setting up a temporary hospital in the el paso convention center as covid-19 begins to overwhelm o…,-2
rt abby_tow if you hear any rhetoric blaming the victim in the coming days and weeks — as in,-1
rt sej199 i’ve spent thousands over the years on resources for school travelled across country for inset and training never been able t…,0
rt _lauryncalo22 all my people in the valley/la,0
rt 254santiag enzothebest10ok comunicado de pj                                              «el 27 de octubre nos volvemos a movilizar,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt ashsplaneticket she's - she is,0
he's - he is ,0
they're- they are,0
ash - ash oh god please wake up oh god oh fuck why is there so much blo…,-1
que haya gente defendiendo con uñas y dientes a este ser respirante solo porque es de su cuerda ideológica me pone… https//tco/od0sfcnhux,0
what’s the point of supporting gop economic policy if their other policies,1
rt thestarkenya uhuru said there will be more partnership between the state and church https//tco/x9gptc3uko,0
rt mtgirl4good maskupmt and stayhome https//tco/ay3cn8m7wz,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt starsambulance star 7 winnipeg has been dispatched for a inter-hospital transfer in the russell,0
rt _lauryncalo22 all my people in the valley/la,0
atenção vim informar para quem teve contato comigo dentro de 1 semana procurar um posto de saúde ou hospital já e… https//tco/fasmilqvuk,0
rt ester0961 tots els que us avorriu i teniu tanta necesitat d’ oci nocturn,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
kennedynation death rate is way up because if a patient died from some other disease but had symptoms like flu it'… https//tco/pk38qd5kpk,-1
rt sallydeal4 several media sources reported on oct 7 that crede bailey,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt _lauryncalo22 all my people in the valley/la,0
rt magi_jay hospitals are at or near capacity in many parts of the nation,0
rt alcortalourdes que dice la ocde  tienen oficina en peru se les advirtió en una reunión en palacio  ausente vizcarra premier…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
el nerviosismo de ayuso delata la impresentable gestión sanitaria que se está haciendo en madrid y en buena parte d… https//tco/naqeaouvzx,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt loloviejo -¿cuántos sanitarios va a contratar en el nuevo hospital de pandemias,0
"- ayuso ""son preguntas que no se le hace a una presi…",0
what the hell is this how can you leak such information srcc what about data protection,-1
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
franalabi una madre soltera nesesita ayuda  con su hijo de un año  le habían programado una cirugía por melencolit… https//tco/4edgyzfrlw,0
rt psacera esto es lo que el pp llama libertad de prensa 😡,0
rt toryfibs remember,0
tío tío tío tío tío tío tío tiooooooo ,0
es una psicópata,0
rt govandybeshear this week we highlighted the alarming trends being seen across the country wisconsin is already using it's field hospi…,-1
rounding the curve https//tco/gyjluxnlh2,0
rt officialaitlive looters break into the residence of former house speaker,-1
rt _lauryncalo22 all my people in the valley/la,0
rt torontostar cancer surgeons in ontario are reporting a sharp rise in the number of people coming to hospital with advanced cancers it…,1
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt positivenai i started this business during covid and when my dad ended up in the hospital the night of father’s day my family has gon…,0
rt latimes monica ramirez drove herself to the er on a july afternoon she was 30 weeks pregnant and she could not breathe,0
she woke fro…,0
modelo ifema vacío una cosa para llenar otra y así estamos ahora con la ap ahora vacía los hospitales de madri… https//tco/wy73k6uxgm,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt catswithnohope zorro has a serious amp rare issue that was found on his xrays his stomach is twisting and can be fatal he is being refer…,-2
rt asunmig el próximo día entro así al hospital 😂😂😂😂,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt ben_johns mps shouldn’t get expenses,0
rt torontostar cancer surgeons in ontario are reporting a sharp rise in the number of people coming to hospital with advanced cancers it…,1
"cuando ganó el pp pensé ""vamos a lamentar esta cagada""  lo que no sabía es lo cataclísmicamente corto que me estab… https//tco/yb3llauqdi",0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt alfonsobaella presidente hasta el cuello el paladín de la anticorrupción era y es el líder de la corrupción aquí la historia vizcar…,0
katward73 people but trump did none of that he tests positive,2
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt catswithnohope being kept company by one of the many hospital cats❤️ https//tco/enhww6jw6e,0
rt _lauryncalo22 all my people in the valley/la,0
rt kurioso empezarás con fatiga,0
lucky amp elizabeth general hospital,1
- i would set everyone of my ships on fire for them to be endgame even though… https//tco/wnjvlyojqq,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
leave jennie alone wtf you’re disgusting,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt munoznotired santa cruz otro triste,0
casal pone cara de loca y sonríe,0
jhaymesss eiii 😂😂 that be dema hospital,0
rt hugomabarca impresionante ayuso le preguntan en telemadrid si va a contratar personal sanitario nuevo para el hospital nuevo y dice q…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt dogscantwhistle foreseeable consequences are not unintended https//tco/ik3psppydr,0
seanhannity death rate is way up because if a patient died from some other disease but had symptoms like flu it's… https//tco/f0uqnj04tw,-1
"rt gvillasis ""cuando caminaban hacia la puerta de salida vizcarra y  castillo de iccgsa",0
littleragergirl yo cuando estoy en casa jugando al lol y me manda un mensaje mi madre diciendo que vaya al hospita… https//tco/lpwduwhvqk,0
rt diasasaigonados la periodista le pregunta por la contratación de personal para el nuevo hospital de valdebebas ayuso titubea habla d…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
the el paso region has 2,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt rmnvhill //tw attempted murder,-1
,0
,0
,0
,0
the police gave the fascist fighting squad permission to ‘take care of the protestors’ and so t…,-1
rt fourwinns298 2 or 3 weeks ahead of us https//tco/ssfp4oxhu0,0
que asertivo 👌,0
rt shannonrwatts the only corner we’re turning,0
hospitales sin médicos ,-1
rt efectococuyo testimonio en la actualidad,0
kagshines please ash in the hospital rn with eiji babying him,0
rt saltydkdan **important**,0
alfred paperboxhouse just set up a ko-fi after being admitted to the hospital due to severe health issues…,-1
que poca vergüenza,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt just_ltk koftownflower i see juju man for hospital before na rasta 🤣🤣🤣,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
federal disaster team sent,-1
rt _ohitsharps y’all don’t see a problem yet 🤨,-1
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
vizcarra y su muralla moqueguana mintió se burlo de los peruanos se presentó como un corderito p es un gran lobo ha… https//tco/lo5tosgeee,0
rt ladbonnie city of dreaming spires,0
remember this,0
teen iman st clair killed a cyclist with a scissor kick to the head,-1
eamonn ander…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt ocorrenciasjf carreata política com buzinaço é flagrada de um dos quartos do hospital ascomcer lembrando que é proibido buzinar nas p…,0
rt muhamma69542263 manonrent alphamike777 iamowaisnoorani all pdm consists of thieves and dishonest people ,-1
they are working against…,0
rt jum___jum feminist_co this is my brother,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt shahcastic sonusood please check the dates before posting,0
we are living in october😂 https//tco/ong95mwjob…,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt andrear9md all those sciencey people being mean to the president,0
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt _lauryncalo22 all my people in the valley/la,0
rt dani_ayusovk en la única pregunta mínimamente incisiva ayuso colapsa,0
ya sabemos de donde tiene pensado sacar el personal sanitario p…,0
rt realvictor__ kidon hospital bed will you visit me when i'm discharged,0
nurse no,0
rt lizwfab we are fundamentally broken as a country,-1
maratón afectó la atención a pacientes covid y al personal del hospital hidalgo fueron cerrados los accesos al hos… https//tco/ymatgz3pnx,0
rt sandrab26960132 just wanted to share with all roses friends the casket that she will be put  to rest in ,0
thank you for  all your mess…,1
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
$1 millie,0
es que qué puta vergüenza de tía,0
jlguerrainfante philjordi tu sabes la cantidad de recortes q ha habido en los ultimos 10 años en sanidad por part… https//tco/g55diyqjdg,0
tem câmera nesse hospital n mds esse povo se pegando,0
rt furacaofamily cheguei do plantão do hospital a tempo de assistir gizelly no pgm eliana,0
rt _lauryncalo22 all my people in the valley/la,0
this i've been saying this from the start the wrong people are tasked w/reopening schools it's not a knock not… https//tco/cuhwmddlfb,-2
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
https//tco/d3e6zfgrul,0
endsars ,0
endbadgovernanceinnigeria,0
aqui no hospital,0
st luke's hospital,0
monstruua yo estoy flipando que digan que en canarias está todo genial y no hay toque de queda y hayan cerrado otra planta del hospital,1
rt _lauryncalo22 all my people in the valley/la,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt erbmjha what's this why 25/09 instead of 25/10 ,0
1 month pichhe chal rhe ho kya sir sonusood  https//tco/8jzebfwoca,0
esto es periodismo,0
i don’t have the brain rn to reply individually but i appreciate everyone who replied ❤️ he’s awake and kinda clear… https//tco/ogvy84okyt,1
jeremyswallace gtconway3d maybe he can convert the ballot drop boxes he stole into hospital rooms,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
jesus this country is sick,-1
hmmmmmn,0
i fucking hate covid bc i’m going to the hospital tomorrow to bring him stuff but i can’t visit him,-2
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt kylegunderson 619 we did it guys day 9 of breaking the record for active cases and now we're over 600,-1
we really really need to try…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt m_pinhe ayuso se ha puesto muy tensa cuando en la entrevista de telemadrid le han preguntado varias veces de dónde van a salir los san…,0
rt tamyrol el hospital garrahan aceptó paritarias por un 7% de aumento después de 7 meses agotadores y desgastantes de pandemia los trab…,0
antoniomaestre el nuevo hospital es un mero pelotazo,0
i wasn't told about certain  things first feed etc that need to happen in certain time frames until the last minu… https//tco/twblue3jwn,0
minheejin93 kiss me hard before you go hospital,-1
rt betsicadwaladr thank you to the maelor voluntary service who have donated over £220,1
the funds,0
rt cfloresamador ayuso se equivoca en sus respuestas sobre el tema de los recursos para el nuevo hospital y el resto de hospitales de la…,0
vimon1606 acolyonel bem,0
està tia es retrasà,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
rt guirodi dice díaz ayuso que va a trasladar a médicos de otros hospitales al nuevo hospital de pandemias cuando la periodista le pregu…,0
nuestromundo  lee kun-hee falleció a los 78 años en un hospital donde permanecía postrado desde hace 6 años,0
https//tco/psv4diahhc,0
rt cbsnews texas governor requests use of el paso-area military hospital for non-covid-19 patients as cases surge https//tco/yvipfdite2,0
rt krock42 but,0
we have the hospital beds and we have the capacity we have the workers available to take care of covid-19” -gov s…,1
bueno,0
rachelbitecofer did they test it for resistance you may need iv antibiotics,-1
rt leovaradkar hospital overcrowding is at a record low for this time of year and has been for months we have beds free in most hospital…,1
rt jannamahmoud3 maher al-akhras hugs his daughter at kaplan hospital 💔,0
hunger strike day 91,-1
freemaheralakhras palestine 🇵🇸,0
bds…,0
rt m_pinhe ayuso se ha puesto muy tensa cuando en la entrevista de telemadrid le han preguntado varias veces de dónde van a salir los san…,0
rt p_gomezperpinya lo de ayuso es de otra liga reconoce sin despeinarse que para su hospital de pandemias va a vaciar de personal al res…,-1
rt marthagm14 jorgewated lenin cesarlitardo también despidieron en el iess manta a wagner javier cevallosquien con otro ing levantaro…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt betsicadwaladr thank you to the maelor voluntary service who have donated over £220,1
the funds,0
esa es la actitud,0
rt birdyword i hadn't kept up with belgium so went to look at what they'd been doing recently this from *september 24th* https//tco/ps…,0
https//tco/ht73fr6dss,0
rt estherpalomera en el universo de ayuso,0
rt stjbs federal disaster team sent,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt loloviejo -¿cuántos sanitarios va a contratar en el nuevo hospital de pandemias,0
"- ayuso ""son preguntas que no se le hace a una presi…",0
rt immoralishme my 90 year old granny was sick last week but got better and was sent home from the hospital she’s still sick and went ba…,-1
rt loloviejo -¿cuántos sanitarios va a contratar en el nuevo hospital de pandemias,0
"- ayuso ""son preguntas que no se le hace a una presi…",0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt erbmjha what's this why 25/09 instead of 25/10 ,0
1 month pichhe chal rhe ho kya sir sonusood  https//tco/tjtbhjjoc6 https//tco…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt vicentecarrera_ la corrupción de los gobiernos de jimmymoralesgt y de drgiammattei manejan dinero robado a manos llenas pueblo de g…,0
rt sacebes cartón piedra y mientras tanto en madrid seguimos sin rastreadores,-1
ayusodimision,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
eat dirt you d1pshit,-1
rt _lauryncalo22 all my people in the valley/la,0
rt josue_coello montar un hospital desmontando otros cómo aquello de tapar la cabeza destapando los pies,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt theplacardguy tweet for help dated 20th october but sonu sir antaryami hain,0
rt sergio_albertos la loca ayuso va a llevar médicos de los hospitales donde hacen falta al nuevo hospital que no era necesario,0
va a seg…,0
definición de mala jefa y de mala gestión de equipos es alucinante,0
make norbody lie,-1
as i dey do my service,0
the things we see shock we,-1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt cbsnews texas governor requests use of el paso-area military hospital for non-covid-19 patients as cases surge https//tco/yvipfdite2,0
rt m_pinhe ayuso se ha puesto muy tensa cuando en la entrevista de telemadrid le han preguntado varias veces de dónde van a salir los san…,0
rt bnodesk italy reports record 21,0
- new cases 21,0
- positivity rate 2…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt steenwykkristi yes please investigate all of it the  tests,0
escuchadla por dios,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
pero bueno,0
pues efectivamente,0
rt officialaitlive looters break into the residence of former house speaker,-1
rt _lauryncalo22 all my people in the valley/la,0
mohamme20939660,0
rt vincentcokonkwo tutsy22 too many witnessesthey can't cover this mess up endsars protestors must storm alausa and bonny camp,0
rt rubenhm93 ayuso acaba de decir que en el hospital de valdebebas va a trabajar gente de otros hospitales de madrid,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt m_pinhe la tensión ha venido de que ayuso ha tenido que reconocer que no se va a contratar a nuevos sanitarios para ese hospital que…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
pls donate or boost,1
donaldjtrumpjr death rate is way up because if a patient died from some other disease but had symptoms like flu it… https//tco/fgavuocqe9,-1
londonrealtv will you run to repeal sadiqkhan's commitment to make london meat free in terms of food by 2030 th… https//tco/cn8qbuy6dg,2
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt estherpalomera en el universo de ayuso,0
rt cmorcilloserra thanks ⁦zajctjasa⁩ for this great interview amp podcast for facesofdigitalhealth talking about digitalhealth amp especi…,1
rt ine_glez ha sido tremenda la entrevista va a mermar,0
boriquagato yesitisironic skmacro erictopol lockdowns are problematic  i still think there's a necessity there… https//tco/n0nb5tq9kq,-1
rt marlenegreen lemmnc malcolmnance billybaldwin nurse,0
rt adexmee i want to move on from the protests and the unrest but this is someone’s brother 😫😭 ,-2
endsars,0
thesciencevort1 i think the horse is now in the hospital,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt insidenova at least one person was shot early sunday morning on woodside drive in woodbridge the victim is being flown by helicopter…,0
rt beadixit el campo es todo lo que está mal,0
el 60% de los chicos con cáncer en el hospital garrahan son de la provincia de entre ríos…,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
aparte de ser una inutil de cojones es una soberbia de tres pares de narices,0
rt global5sos the situation in poland is escalating quickly with the fascist groups that were given green light to take care of the prote…,-1
rt randomly414 marcust23762392 leahla0429 mikereesem lol laura ingraham said that guy's approach was fact based,0
1 most er doctors d…,0
rt kathrynmathias1 3/,0
exhibit a https//tco/y1r8qdegod,0
rt antoniomaestre ayuso dando espectáculo,0
¿a cuántos sanitarios va a contratar para el nuevo hospital,0
a una presidenta no se le pregun…,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
kthvbabie i think about it every day and picture scenarios in my head of me in the hospital or me literally just d… https//tco/is9zfpo5xl,0
rt m_pinhe la tensión ha venido de que ayuso ha tenido que reconocer que no se va a contratar a nuevos sanitarios para ese hospital que…,0
